Date,Option_ID,Symbol,Maturity,Strike,Buy,Sell,Ask_Price,Bid_Price,Premium_Cost,Next_Day_Premium_Value,Estimated_PnL,Spot_Move,Exposure,Daily_PnL,Cumulative_PnL,SPY_Spot_Move,IWM_Spot_Move,QQQ_Spot_Move
5/2/2024,SPY_5/13/2024_506.0,SPY,5/13/2024,506.0,1069.0,0.0,4.44,4.4,474636.00000000006,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/13/2024_507.0,SPY,5/13/2024,507.0,1072.0,0.0,3.94,3.89,422368.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/13/2024_508.0,SPY,5/13/2024,508.0,1040.0,0.0,3.46,3.42,359840.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/13/2024_509.0,SPY,5/13/2024,509.0,972.0,0.0,3.03,2.99,294516.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/10/2024,SPY_5/13/2024_521.0,SPY,5/13/2024,521.0,2574.0,0.0,0.92,0.91,236808.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/13/2024_522.0,SPY,5/13/2024,522.0,1943.0,0.0,0.5,0.49,97150.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/13/2024_523.0,SPY,5/13/2024,523.0,1312.0,0.0,0.24,0.23,31488.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/13/2024_524.0,SPY,5/13/2024,524.0,1048.0,0.0,0.1,0.09,10480.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/13/2024_525.0,SPY,5/13/2024,525.0,1149.0,0.0,0.04,0.03,4596.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/13/2024_526.0,SPY,5/13/2024,526.0,1251.0,0.0,0.02,0.01,2502.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/13/2024_527.0,SPY,5/13/2024,527.0,1617.0,0.0,0.02,0.01,3234.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/13/2024_528.0,SPY,5/13/2024,528.0,1984.0,0.0,0.02,0.01,3968.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/1/2024,SPY_5/14/2024_502.0,SPY,5/14/2024,502.0,1197.0,0.0,5.12,5.04,612864.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/14/2024_503.0,SPY,5/14/2024,503.0,1248.0,0.0,4.6,4.53,574080.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/14/2024_504.0,SPY,5/14/2024,504.0,1271.0,0.0,4.12,4.05,523652.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/2/2024,SPY_5/14/2024_505.0,SPY,5/14/2024,505.0,1093.0,0.0,5.3,5.25,579290.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/14/2024_506.0,SPY,5/14/2024,506.0,1120.0,0.0,4.76,4.71,533120.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/14/2024_507.0,SPY,5/14/2024,507.0,1147.0,0.0,4.25,4.19,487475.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/14/2024_508.0,SPY,5/14/2024,508.0,1150.0,0.0,3.76,3.72,432400.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/14/2024_509.0,SPY,5/14/2024,509.0,1127.0,0.0,3.32,3.27,374164.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/14/2024_510.0,SPY,5/14/2024,510.0,1105.0,0.0,2.91,2.86,321555.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/14/2024_511.0,SPY,5/14/2024,511.0,1235.0,0.0,2.53,2.48,312455.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/3/2024,SPY_5/14/2024_512.0,SPY,5/14/2024,512.0,1068.0,0.0,4.08,4.04,435744.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/14/2024_513.0,SPY,5/14/2024,513.0,1071.0,0.0,3.54,3.5,379134.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/14/2024_514.0,SPY,5/14/2024,514.0,1074.0,0.0,3.03,2.99,325422.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/14/2024_515.0,SPY,5/14/2024,515.0,1006.0,0.0,2.57,2.54,258541.99999999997,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/14/2024_516.0,SPY,5/14/2024,516.0,939.0,0.0,2.16,2.13,202824.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/8/2024,SPY_5/14/2024_517.0,SPY,5/14/2024,517.0,168.0,0.0,2.74,2.71,46032.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
5/8/2024,SPY_5/14/2024_518.0,SPY,5/14/2024,518.0,545.0,0.0,2.21,2.19,120445.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
5/8/2024,SPY_5/14/2024_519.0,SPY,5/14/2024,519.0,733.0,0.0,1.75,1.73,128275.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
5/9/2024,SPY_5/14/2024_520.0,SPY,5/14/2024,520.0,970.0,0.0,2.47,2.45,239590.00000000003,0,,1.025208257621547,82417769.78634883,0,0,1.025208257621547,1.0337720922800342,1.0244049753899096
5/10/2024,SPY_5/14/2024_521.0,SPY,5/14/2024,521.0,1772.0,0.0,1.65,1.63,292380.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/14/2024_522.0,SPY,5/14/2024,522.0,1477.0,0.0,1.17,1.15,172809.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/14/2024_523.0,SPY,5/14/2024,523.0,1182.0,0.0,0.78,0.77,92196.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/14/2024_524.0,SPY,5/14/2024,524.0,1094.0,0.0,0.49,0.48,53606.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/14/2024_525.0,SPY,5/14/2024,525.0,1214.0,0.0,0.29,0.28,35206.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/1/2024,SPY_5/7/2024_501.0,SPY,5/7/2024,501.0,356.0,0.0,3.88,3.82,138128.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/8/2024_501.0,SPY,5/8/2024,501.0,1311.0,0.0,4.26,4.2,558486.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/9/2024_501.0,SPY,5/9/2024,501.0,901.0,0.0,4.68,4.61,421668.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/10/2024_501.0,SPY,5/10/2024,501.0,912.0,0.0,5.01,4.95,456912.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/13/2024_501.0,SPY,5/13/2024,501.0,1107.0,0.0,5.35,5.28,592245.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/14/2024_501.0,SPY,5/14/2024,501.0,1146.0,0.0,5.66,5.59,648636.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/10/2024,SPY_5/14/2024_526.0,SPY,5/14/2024,526.0,1334.0,0.0,0.16,0.15,21344.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/14/2024_527.0,SPY,5/14/2024,527.0,1718.0,0.0,0.08,0.07,13744.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/14/2024_528.0,SPY,5/14/2024,528.0,2102.0,0.0,0.05,0.04,10510.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/14/2024_529.0,SPY,5/14/2024,529.0,2408.0,0.0,0.03,0.02,7224.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/14/2024_530.0,SPY,5/14/2024,530.0,2636.0,0.0,0.02,0.01,5272.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/1/2024,SPY_5/15/2024_501.0,SPY,5/15/2024,501.0,1146.0,0.0,6.16,6.08,705936.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/15/2024_502.0,SPY,5/15/2024,502.0,1197.0,0.0,5.61,5.53,671517.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/15/2024_503.0,SPY,5/15/2024,503.0,1248.0,0.0,5.08,5.01,633984.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/1/2024,SPY_5/15/2024_504.0,SPY,5/15/2024,504.0,1271.0,0.0,4.59,4.52,583389.0,0,,1.0288435171761177,137423243.40406293,0,0,1.0288435171761177,1.0323867556529285,1.0188221701444886
5/2/2024,SPY_5/15/2024_505.0,SPY,5/15/2024,505.0,1120.0,0.0,5.82,5.76,651840.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/15/2024_506.0,SPY,5/15/2024,506.0,1171.0,0.0,5.27,5.22,617117.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/15/2024_507.0,SPY,5/15/2024,507.0,1222.0,0.0,4.75,4.7,580450.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/15/2024_508.0,SPY,5/15/2024,508.0,1259.0,0.0,4.27,4.21,537593.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/15/2024_509.0,SPY,5/15/2024,509.0,1282.0,0.0,3.8,3.76,487160.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/15/2024_510.0,SPY,5/15/2024,510.0,1305.0,0.0,3.38,3.33,441090.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/15/2024_511.0,SPY,5/15/2024,511.0,1336.0,0.0,2.98,2.94,398128.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/3/2024,SPY_5/15/2024_512.0,SPY,5/15/2024,512.0,1107.0,0.0,4.76,4.71,526932.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/15/2024_513.0,SPY,5/15/2024,513.0,1134.0,0.0,4.21,4.16,477414.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/15/2024_514.0,SPY,5/15/2024,514.0,1161.0,0.0,3.7,3.65,429570.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/15/2024_515.0,SPY,5/15/2024,515.0,1138.0,0.0,3.22,3.18,366436.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/15/2024_516.0,SPY,5/15/2024,516.0,1116.0,0.0,2.78,2.75,310248.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/8/2024,SPY_5/15/2024_517.0,SPY,5/15/2024,517.0,1492.0,0.0,3.61,3.59,538612.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
5/8/2024,SPY_5/15/2024_518.0,SPY,5/15/2024,518.0,1130.0,0.0,3.08,3.05,348040.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
5/9/2024,SPY_5/15/2024_520.0,SPY,5/15/2024,520.0,168.0,0.0,3.41,3.38,57288.0,0,,1.025208257621547,82417769.78634883,0,0,1.025208257621547,1.0337720922800342,1.0244049753899096
5/10/2024,SPY_5/15/2024_530.0,SPY,5/15/2024,530.0,2908.0,0.0,0.17,0.16,49436.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/15/2024_540.0,SPY,5/15/2024,540.0,13443.0,0.0,0.02,0.01,26886.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/15/2024_550.0,SPY,5/15/2024,550.0,18628.0,0.0,0.02,0.01,37256.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/2/2024,SPY_5/16/2024_505.0,SPY,5/16/2024,505.0,1120.0,0.0,6.17,6.11,691040.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/16/2024_506.0,SPY,5/16/2024,506.0,1171.0,0.0,5.61,5.55,656931.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/16/2024_507.0,SPY,5/16/2024,507.0,1222.0,0.0,5.08,5.02,620776.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/16/2024_508.0,SPY,5/16/2024,508.0,1259.0,0.0,4.59,4.53,577881.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/16/2024_509.0,SPY,5/16/2024,509.0,1282.0,0.0,4.12,4.06,528184.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/16/2024_510.0,SPY,5/16/2024,510.0,1305.0,0.0,3.68,3.62,480240.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/9/2024,SPY_5/16/2024_520.0,SPY,5/16/2024,520.0,1492.0,0.0,3.77,3.74,562484.0,0,,1.025208257621547,82417769.78634883,0,0,1.025208257621547,1.0337720922800342,1.0244049753899096
5/10/2024,SPY_5/16/2024_530.0,SPY,5/16/2024,530.0,3180.0,0.0,0.29,0.27,92220.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/16/2024_540.0,SPY,5/16/2024,540.0,11816.0,0.0,0.02,0.01,23632.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/16/2024_550.0,SPY,5/16/2024,550.0,12459.0,0.0,0.02,0.01,24918.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/2/2024,SPY_5/17/2024_505.0,SPY,5/17/2024,505.0,1120.0,0.0,6.41,6.37,717920.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/17/2024_506.0,SPY,5/17/2024,506.0,1171.0,0.0,5.85,5.81,685035.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/17/2024_507.0,SPY,5/17/2024,507.0,1222.0,0.0,5.32,5.29,650104.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/17/2024_508.0,SPY,5/17/2024,508.0,1259.0,0.0,4.81,4.78,605579.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/17/2024_509.0,SPY,5/17/2024,509.0,1282.0,0.0,4.34,4.31,556388.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/17/2024_510.0,SPY,5/17/2024,510.0,1305.0,0.0,3.9,3.87,508950.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/2/2024,SPY_5/17/2024_511.0,SPY,5/17/2024,511.0,1336.0,0.0,3.48,3.45,464928.0,0,,1.022801557916053,329360571.578747,0,0,1.022801557916053,1.0304723347484825,1.0568568333932837
5/3/2024,SPY_5/17/2024_512.0,SPY,5/17/2024,512.0,1146.0,0.0,5.42,5.39,621132.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/17/2024_513.0,SPY,5/17/2024,513.0,1197.0,0.0,4.86,4.83,581742.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/17/2024_514.0,SPY,5/17/2024,514.0,1248.0,0.0,4.33,4.3,540384.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/17/2024_515.0,SPY,5/17/2024,515.0,1271.0,0.0,3.84,3.81,488064.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/17/2024_516.0,SPY,5/17/2024,516.0,1293.0,0.0,3.39,3.36,438327.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/8/2024,SPY_5/17/2024_517.0,SPY,5/17/2024,517.0,789.0,0.0,4.26,4.23,336114.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
5/8/2024,SPY_5/17/2024_518.0,SPY,5/17/2024,518.0,1035.0,0.0,3.72,3.68,385020.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
5/8/2024,SPY_5/17/2024_519.0,SPY,5/17/2024,519.0,1158.0,0.0,3.21,3.18,371718.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
5/9/2024,SPY_5/17/2024_520.0,SPY,5/17/2024,520.0,868.0,0.0,4.04,4.01,350672.0,0,,1.025208257621547,82417769.78634883,0,0,1.025208257621547,1.0337720922800342,1.0244049753899096
5/10/2024,SPY_5/17/2024_521.0,SPY,5/17/2024,521.0,1492.0,0.0,3.33,3.31,496836.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_522.0,SPY,5/17/2024,522.0,1130.0,0.0,2.8,2.78,316400.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_523.0,SPY,5/17/2024,523.0,768.0,0.0,2.33,2.31,178944.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_524.0,SPY,5/17/2024,524.0,683.0,0.0,1.91,1.89,130453.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_525.0,SPY,5/17/2024,525.0,875.0,0.0,1.54,1.52,134750.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_526.0,SPY,5/17/2024,526.0,1067.0,0.0,1.22,1.2,130174.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_527.0,SPY,5/17/2024,527.0,1101.0,0.0,0.95,0.93,104595.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_528.0,SPY,5/17/2024,528.0,1135.0,0.0,0.72,0.71,81720.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_529.0,SPY,5/17/2024,529.0,1168.0,0.0,0.54,0.53,63072.00000000001,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_530.0,SPY,5/17/2024,530.0,1202.0,0.0,0.4,0.39,48080.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_531.0,SPY,5/17/2024,531.0,1236.0,0.0,0.29,0.28,35844.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_532.0,SPY,5/17/2024,532.0,1564.0,0.0,0.21,0.2,32844.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_533.0,SPY,5/17/2024,533.0,2220.0,0.0,0.15,0.14,33300.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_534.0,SPY,5/17/2024,534.0,2877.0,0.0,0.1,0.09,28770.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_535.0,SPY,5/17/2024,535.0,3533.0,0.0,0.08,0.07,28264.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_536.0,SPY,5/17/2024,536.0,4189.0,0.0,0.06,0.05,25134.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_537.0,SPY,5/17/2024,537.0,4082.0,0.0,0.05,0.04,20410.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_538.0,SPY,5/17/2024,538.0,3212.0,0.0,0.04,0.03,12848.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_539.0,SPY,5/17/2024,539.0,2342.0,0.0,0.03,0.02,7026.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_540.0,SPY,5/17/2024,540.0,1974.0,0.0,0.03,0.02,5922.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_545.0,SPY,5/17/2024,545.0,1288.0,0.0,0.02,0.01,2576.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_550.0,SPY,5/17/2024,550.0,7717.0,0.0,0.02,0.01,15434.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_555.0,SPY,5/17/2024,555.0,5788.0,0.0,0.02,0.01,11576.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_560.0,SPY,5/17/2024,560.0,7206.0,0.0,0.02,0.01,14412.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/10/2024,SPY_5/17/2024_565.0,SPY,5/17/2024,565.0,930.0,0.0,0.02,0.01,1860.0,0,,1.0180379337591934,351700381.2939652,0,0,1.0180379337591934,1.0457503098687304,1.0613436004285624
5/3/2024,SPY_5/16/2024_512.0,SPY,5/16/2024,512.0,1146.0,0.0,5.15,5.1,590190.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/16/2024_513.0,SPY,5/16/2024,513.0,1197.0,0.0,4.59,4.55,549423.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/16/2024_514.0,SPY,5/16/2024,514.0,1248.0,0.0,4.07,4.02,507936.00000000006,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/16/2024_515.0,SPY,5/16/2024,515.0,1271.0,0.0,3.58,3.54,455018.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/3/2024,SPY_5/16/2024_516.0,SPY,5/16/2024,516.0,1293.0,0.0,3.13,3.09,404709.0,0,,1.0334361828956846,143964845.56651235,0,0,1.0334361828956846,1.0148435181356472,1.0458612595409218
5/8/2024,SPY_5/16/2024_517.0,SPY,5/16/2024,517.0,868.0,0.0,3.99,3.95,346332.0,0,,1.0269078762414878,235734799.2564207,0,0,1.0269078762414878,1.0399751611768429,1.0556331769068352
